0.0037254	3.75958	
1.82363e-08	3.99946	
1.44338e-08	3.99952	
0.00372813	3.75949	
0.00375548	3.75863	
0.245939	2.26225	
0.23843	2.28526	
2.28263e-07	3.99809	
2.57628e-07	3.99797	
1.8682e-05	3.98273	
5.83184e-06	3.99035	
0.00031447	3.92938	
6.12327e-06	3.99011	
0.238485	2.28509	
4.62217e-09	3.99973	
2.35438e-07	3.99806	
2.5012e-07	3.998	
5.4544e-07	3.99705	
7.35732e-07	3.99657	
7.20316e-05	3.96612	
0.00152079	3.84553	
0.00151963	3.84559	
7.16527e-05	3.96621	
6.96487e-05	3.96669	
6.84878e-08	3.99895	
0.00372631	3.75955	
0.00372677	3.75954	
0.00372586	3.75957	
0.000931607	3.87884	
2.24829e-08	3.9994	
0.240293	2.27951	
2.96833e-07	3.99782	
1.75641e-09	3.99983	
0.000932744	3.87877	
0.000934679	3.87864	
0.000932858	3.87876	
0.000932289	3.8788	
0.000931379	3.87886	
1.06252e-09	3.99987	
9.11272e-07	3.99618	
1.46584e-10	3.99995	
3.13118e-10	3.99993	
5.42101e-10	3.99991	
1.56299e-05	3.9842	
1.61047e-05	3.98396	
3.64153e-06	3.99237	
3.6646e-09	3.99976	
6.87037e-09	3.99967	
7.18262e-09	3.99966	
5.97526e-09	3.99969	
3.82507e-10	3.99992	
1.04951e-10	3.99996	
2.50668e-10	3.99994	
4.25007e-11	3.99997	
9.44557e-10	3.99988	
3.81496	0.0021909	
7.02563e-11	3.99997	
3.81497	0.00219072	
3.82989	0.00184818	
3.83736	0.00168782	
3.84109	0.00161037	
2.1684e-11	3.99998	
7.80626e-12	3.99999	
4.05684	0.000200536	
8.67362e-13	4	
